index,transcriber_tag,expert_tag_1,score_1,expert_tag_2,score_2,expert_tag_3,score_3
2670,points-system,pointsystem,0.910567721035776,evaluation,0.8246975989856039,mission,0.7765191178002899
2080,medicalrecords,medicaldispensaries,0.9103833500426329,medicalcare,0.9045397336199825,hospitalfacilities,0.8538567677696236
1322,foods,food,0.9103415831882619,rations,0.8238737707596936,supplies,0.7742176462003785
637,civilianemployees,civilianskills,0.9102209697540906,civilians,0.8024475429986114,localcivilians,0.7466533920640664
1740,inspection,evaluation,0.9098569045662674,adjustment,0.8403429249083173,prophylaxis,0.8136342359617651
72,advantage,benefits,0.9098324848614527,entertainment,0.8273468807602582,facilities,0.8269518089895768
3041,responsibilities,duty,0.9086302262978262,mission,0.8708334829145599,discipline,0.8222513306585312
718,combatzones,combat,0.9083703875197515,combatstress,0.7715139135558295,overseascombat,0.7677188717128292
916,details,information,0.9082875741161331,facilities,0.8852731029206128,mission,0.8604967134790511
2152,misleading,vindictiveness,0.9081866641403846,anxieties,0.8759495125592386,censorship,0.8666050871698446
2079,medicalexamination,medicalcare,0.9077976958873326,medicaldispensaries,0.9011652567562544,doctors,0.8673514189585725
2817,programs,mission,0.9077900958935106,evaluation,0.9039271872761393,facilities,0.8840979655676487
285,assurance,efficiency,0.9077479094625078,morale,0.8563214132808695,benefits,0.835870943984961
1416,gentleman,men,0.907391414285609,discipline,0.7200432570988385,company,0.7145663729104221
1610,homelife,homefront,0.9073546219170177,housign,0.7843493554739119,livingconditions,0.6812355842456005
2624,pessimistic,vindictiveness,0.9069684431275445,enemyvindictiveness,0.8383521522036591,censorship,0.8142200693525576
3070,reward,benefits,0.9069657898785746,entertainment,0.834314661401673,morale,0.8126370154108077
1417,gentlemen,men,0.9067927243154787,ups,0.7051621640083033,discipline,0.698878839293185
81,africanamerican,blacks,0.9066123950573192,racial,0.8220679679470159,minorities,0.7918409271407907
520,businessadministration,business,0.9065435672919582,businessownership,0.8707736530368263,jobevluation,0.5997970003148398
1978,location,orientation,0.9062353878940678,mission,0.8804423538539599,name,0.8786568738067484
1686,incompetent,vindictiveness,0.9061449354335962,enemyvindictiveness,0.8414388573587668,censorship,0.7822387268337039
2139,minimal,brief,0.906054836024897,limitedassignments,0.8607255376241202,noncoms,0.8309239045995113
3831,wasteful,vindictiveness,0.9057459534049646,censorship,0.8503067845062103,enemyvindictiveness,0.8290428306045079
2623,perspective,orientation,0.9056614720660504,attitudes,0.9009237453239255,adjustment,0.8723824413595245
1107,enjoyment,benefits,0.9056254370584245,entertainment,0.866905794099852,efficiency,0.8454476239929054
2264,negro,blacks,0.9055613637203253,racial,0.8167655715896708,minorities,0.7474263136732489
1834,judged,evaluation,0.905480792210746,opinions,0.829754541955683,adjustment,0.8283288672187524
1494,governmenttime,government,0.9053060532457728,billeting,0.6612364813257804,company,0.6557752939967888
788,consideration,evaluation,0.9052637190576276,adjustment,0.8865135242899554,attitudes,0.8739953884746535
3056,return,returnees,0.9052186650143267,discharge,0.8610712953295703,conversion,0.8550796237805044
93,agegroup,age,0.9050778660853556,attitudes,0.7862984813123128,orientation,0.7645839507863943
272,articulate,efficiency,0.9049903121299929,morale,0.8112899175819179,benefits,0.79770750698919
1614,homeplan,homefront,0.9045638869403143,housign,0.8022473802234831,barracks,0.673910191209429
2761,prepare,preparedness,0.9043622048286196,orientation,0.8848832937791108,mission,0.8698596748202658
2713,post,postexchanges,0.9043498825305517,discharge,0.8131328319389944,draft,0.8103912869120881
2933,rating,evaluation,0.9043065727094053,adjustment,0.8741884287507413,courses,0.8717724985351935
780,confident,efficiency,0.9039805793721154,benefits,0.8239996304177643,morale,0.8217562954711293
1632,hospital,hospitalization,0.9038920505676776,hospitalfacilities,0.8820659726928579,doctors,0.8295491764679097
3680,uninformative,vindictiveness,0.9035527539014198,enemyvindictiveness,0.8128081843006442,censorship,0.7835402334881871
2763,preparing,preparedness,0.9033981508488779,orientation,0.8722380035116695,mission,0.8668792949103565
279,assigned,mission,0.9031109405443782,orientation,0.8966828996707762,courses,0.884351536702272
3393,stigma,censorship,0.903004629858845,segregation,0.8722430099906358,anxieties,0.8367354195213105
1604,home-ownership,homefront,0.9029482861372055,housign,0.791003706970527,personalservices,0.6757743609334658
976,disrespect,vindictiveness,0.9029362556535242,censorship,0.8576958352970682,enemyvindictiveness,0.8440210960797024
1423,get,name,0.9028984934367196,wac,0.8871987913287895,courses,0.8830579202215924
3092,rude,vindictiveness,0.9024260048334206,censorship,0.8367118520861568,enemyvindictiveness,0.8092195754672246
918,determination,discipline,0.9022365271538405,mission,0.8670174556391715,duty,0.862054736651397
777,confidence,efficiency,0.9021406645124898,morale,0.8524309806481408,confidenceintroops,0.8383129942103692
2819,progression,orientation,0.9021028629300107,adjustment,0.8803233995535851,mission,0.8600880964328523
835,criticism,censorship,0.9020238702544635,aggression,0.8130769632653174,anxieties,0.7876576514616073
2252,neat,efficiency,0.9018151646734396,benefits,0.8203128209831498,morale,0.7937846503287027
2821,project,mission,0.9016462006801508,evaluation,0.880567848178595,courses,0.8575290280063904
891,dental,dentalcare,0.9015929389480715,dispensaries,0.6163676491081709,krations,0.6053543420289669
3584,transition,adjustment,0.9015816324772301,conversion,0.8989928321117154,evaluation,0.8375415915448404
977,disrespected,vindictiveness,0.9014926005583224,censorship,0.8582639881720527,enemyvindictiveness,0.8365133193576976
2760,preparation,preparedness,0.9014633937525697,evaluation,0.882749522663292,mission,0.8698645878585897
631,civilian_instructor,civilianskills,0.9012248924038039,civilians,0.6845477434922205,brief,0.6621221125829264
1116,enlistment,enlisted,0.9007327091496741,conscription,0.8640183210441669,inducationm,0.8176498121213529
63,adequate,efficiency,0.9006568756526417,benefits,0.8416515937424057,morale,0.8254093014647902
3727,usefulness,efficiency,0.900414910665928,benefits,0.8626912613428368,morale,0.8162890330498641
1818,jobsearch,jobevluation,0.9003985048200511,jobpreference,0.8400070435622268,jobturnover,0.7911006246605685
427,black,blacks,0.9001682095169903,racial,0.8303604168851931,minorities,0.755553994618128
3516,the,name,0.8995179380677095,wac,0.8865973736522678,courses,0.855912534803602
2445,ocs,usos,0.8993860390097644,wac,0.8688223349605918,name,0.8613980524939122
3038,resources,facilities,0.8990654301663126,supplies,0.8678515290536233,information,0.8574387221893917
3661,unfair,vindictiveness,0.8990433891018513,censorship,0.8391007741070512,enemyvindictiveness,0.816234121448775
188,appearance,orientation,0.8988367101865563,attitudes,0.8789516661327147,mission,0.8750712120729263
754,competence,efficiency,0.8985627037243978,morale,0.8322296024563192,discipline,0.8237947883995821
1323,foodservice,food,0.8984745437901329,rations,0.7242226864325785,supplies,0.6312929828986711
1485,govermentplan,government,0.8982290857158843,transferaccountplan,0.7450765035580199,warfinformation,0.7047574257910598
1492,governmentplan,government,0.8982290857158843,transferaccountplan,0.7450765035580199,warfinformation,0.7047574257910598
3801,warfinformation,warnews,0.8982245541910323,warbonds,0.8689192030681686,warindustries,0.8512001594975841
3857,well-being,efficiency,0.8982129033969324,morale,0.8552059858194516,benefits,0.8324429710892345
3469,system,wac,0.8982111425713056,name,0.8735221609886346,courses,0.8639941794345419
1149,eto,usos,0.8981937073117169,courses,0.8558036022104183,name,0.8557844749246502
1475,goodmorale,morale,0.8981896958378314,efficiency,0.8665058380735253,confidenceintroops,0.8333562827965009
3600,treated,evaluation,0.8980705099703292,adjustment,0.8830402809001132,discharge,0.860662411185747
1685,incompetence,vindictiveness,0.8978471157480983,enemyvindictiveness,0.8432963412639283,censorship,0.8023436493585988
2854,pxsupplies,pxs,0.8975036737140212,usos,0.7402079814036834,supplies,0.7172481962978936
727,commanding,discipline,0.8973791198352006,duty,0.8860071134056117,leadershi,0.8749010419793098
2615,performance,shows,0.8972906225653395,evaluation,0.8372139429289258,facilities,0.8275939772417085
2978,reenlistment,redeployment,0.8971865633572927,reassignment,0.8754063402368532,retraining,0.86229676570578
2463,officerschool,officertraining,0.8969160298579916,barracks,0.6528094745037747,education,0.6399813842890234
2826,promoting,promotion,0.8964781685146657,promotions,0.8894116189138211,mission,0.8445262114025641
703,combatconditions,combat,0.8963877846390609,combatstress,0.8538515548634206,lengthofwar,0.719640431731541
2417,notmybranch,noncoms,0.8963523681286284,limitedassignments,0.7222567046468844,brief,0.6920743612738685
267,armywork,armyliving,0.8962808909063761,armytalks,0.864467792113814,armfilms,0.8420343863187434
636,civilianclothes,civilianskills,0.8962546267819006,brief,0.767244927098097,limitedassignments,0.7384783418620695
2816,program,courses,0.8960238002900865,mission,0.890648433092208,evaluation,0.8866461274057674
3508,temporary,brief,0.8959477792626304,limitedassignments,0.8608659336023917,surrender,0.739567366142409
3032,resentful,vindictiveness,0.8957705055013337,enemyvindictiveness,0.837154958193383,censorship,0.8120143364732316
247,armyposting,armyliving,0.8955134867038768,armfilms,0.8623809957584089,armytalks,0.8540250331752188
2838,providing,mission,0.8949280180689961,courses,0.8905760001635388,name,0.8849576735485349
3231,shortandtothepoint,brief,0.8946008517614346,limitedassignments,0.849122808465397,civilianskills,0.7115673646462102
2812,profane,vindictiveness,0.8945534136904897,censorship,0.8576727814676955,enemyvindictiveness,0.8192282763674388
1324,foolishness,vindictiveness,0.8944637419287964,anxieties,0.8376416333627301,enemyvindictiveness,0.8048167113082548
213,armydecisions,armyscorecardplan,0.8943455511089455,armytalks,0.8795357495675977,armyinsurance,0.8127538782008863
3093,rudness,vindictiveness,0.8942928879841949,censorship,0.848769764015447,enemyvindictiveness,0.8217954938041229
2684,political,politicalviews,0.8942409169728395,government,0.7847104401463025,opinions,0.7714864692970687
789,considerations,attitudes,0.8942140470436104,evaluation,0.879202411482427,mission,0.8734054837516282
1892,leading,mission,0.8941283847300535,courses,0.8664145789728375,orientation,0.8609264265077478
2977,reenlisting,retraining,0.89400191502287,redeployment,0.8892793181022143,reassignment,0.8789535448563929
3379,status,mission,0.8939215099172784,evaluation,0.8683257055688463,orientation,0.8542687367756471
224,armyjobs,armyliving,0.8938410394729407,armfilms,0.8338475888750796,armytalks,0.8229288810292291
409,bias,censorship,0.893682816718639,anxieties,0.8622427409726473,vindictiveness,0.855339681579718
3029,requirements,mission,0.8936372298675515,evaluation,0.8762610167804301,duty,0.866354719458068
1249,feelings,attitudes,0.893614128527284,adjustment,0.8408320491210607,facilities,0.825230577851285
3130,sarcastic,vindictiveness,0.8935083453762586,enemyvindictiveness,0.7894043913500024,anxieties,0.7689903144135576
2976,reenlist,redeployment,0.8932631154062102,retraining,0.8890772110808784,reassignment,0.887450361428329
2020,maintain,mission,0.893165787732332,evaluation,0.891138069948301,discipline,0.8706857373019435
3752,veteranlife,veterans,0.8928729674386031,armyliving,0.7180510680039986,enlisted,0.7164464075796277
2448,off,timeoff,0.8926522270938834,surrender,0.7904551181205782,noncoms,0.7899819215483428
1808,jobevluation,jobevluation,0.892417655121152,jobpreference,0.8114307188920578,jobturnover,0.7870819554921502
1568,hawaii,honolulu,0.8923302996723624,swpacific,0.7096930889615269,postwar,0.6192030861553643
2830,prosperity,efficiency,0.8922334614517756,benefits,0.8915216356804738,morale,0.8207234247568375
3675,uniformity,efficiency,0.8921982700876712,prideinoutfit,0.8044643682169472,morale,0.8016314285165644
3633,uncertainty,anxieties,0.892163422076022,vindictiveness,0.7861171417268872,censorship,0.7766641842090866
663,classification,evaluation,0.8921165768700057,adjustment,0.8715742654389771,pointsystem,0.8648866515005902
802,convenience,efficiency,0.8920840381327451,benefits,0.8619446925439516,leisuretime,0.8397111329629158
369,beliefs,attitudes,0.8920211831621696,orientation,0.8652424022334156,opinions,0.8621959214318717
3172,selfish,vindictiveness,0.8918361557494595,enemyvindictiveness,0.8010204158548095,censorship,0.7890947570804588
1250,feelsgood,benefits,0.8917466245438034,efficiency,0.8705065997749761,prideinoutfit,0.8056650675004197
3342,specialtreatment,specialservices,0.8917307320451667,adjustment,0.7679455582982783,prophylaxis,0.7435749034780694
3495,team,name,0.891544474371948,mission,0.8791808576271335,courses,0.8737886795675862
3738,vacay,malary,0.8915361407297017,wac,0.8672450633925824,usos,0.8383585308091083
974,displeased,vindictiveness,0.8914522196161145,enemyvindictiveness,0.8153165830353708,censorship,0.7863127779269817
2942,readjust,adjustment,0.8914506701294806,evaluation,0.8537269261094523,prophylaxis,0.8320317237317222
3131,satisfaction,efficiency,0.8912714287449355,benefits,0.88598492479851,jobsatisfaction,0.8522015880325701
3779,wacs,wac,0.8912284001894937,usos,0.7903450326401104,company,0.773916715767244
3336,specialduty,specialservices,0.8910173406066345,duty,0.8264761946506464,mission,0.8037580096551596
205,army,infantry,0.8909758799213402,armyliving,0.861467166199695,armytalks,0.8311936200206856
949,dischargeme,discharge,0.8907853795496641,dischargees,0.8574357571532976,redeployment,0.7770165046087244
2077,medicaldischarge,medicalcare,0.8906777673345158,hospitalization,0.8774748928862665,doctors,0.8556004938317147
1560,hassles,anxieties,0.890656606931895,vindictiveness,0.8242215059022113,censorship,0.791265044816032
878,degree,courses,0.8906447089761316,evaluation,0.7972221979462623,mission,0.78517493702981
1296,fix,adjustment,0.8906313269796802,evaluation,0.8567764570692464,mission,0.8547002069677333
1662,idon,name,0.8905913900295772,wac,0.8817198907035222,malary,0.880288303819057
862,decency,efficiency,0.8904725077227233,morale,0.8139129446259494,benefits,0.7839025302365946
2868,questionable,vindictiveness,0.8904482398806108,anxieties,0.860550850207994,censorship,0.8240766387499745
1572,healthcare,medicalcare,0.890414133002198,hospitalization,0.8628856977621947,doctors,0.8585575415383072
3067,returntrip,returnees,0.8903187549831317,retraining,0.7554558875267252,furtherservice,0.7114514281543868
2084,medicaltraining,medicalcare,0.8903011882217549,medicaldispensaries,0.8642402228289012,doctors,0.8090373954374057
2504,operation,courses,0.8902988439093334,name,0.8882028654532279,mission,0.8858189108226641
3663,unfairness,vindictiveness,0.8902395516826701,censorship,0.8454524496258231,enemyvindictiveness,0.8288197719019312
1159,examinations,evaluation,0.8902256976547326,adjustment,0.813336005714289,courses,0.8126155968664337
