index,response,choice,match,match_choice,score
1113,A negro is a lot happier when with one of his own color.,separate,I think the negro is happier when left alone,separate,0.8313931514180166
1215,Negro and whites couldent get along.,separate,because the negro and the white soldiers wouned get along,separate,0.8311667946841306
316,because the negro and the white soldiers wouned get along,separate,Negro and whites couldent get along.,separate,0.8311667946841306
214,I AM A SoutherNer,separate,I say that from the standpoint of being a Southerner.,separate,0.8300401275272031
317,I say that from the standpoint of being a Southerner.,separate,I AM A SoutherNer,separate,0.8300401275272031
395,They just wont mix,separate,They want [won't] mix,separate,0.829673711350158
784,They want [won't] mix,separate,They just wont mix,separate,0.829673711350158
891,Difficulties of race prejudice,separate,Because of Racial Prejudices.,separate,0.8295291570094202
732,Because of Racial Prejudices.,separate,Difficulties of race prejudice,separate,0.8295291570094202
217,Black & white won't mix.,separate,Because white & Negro don't mix,separate,0.8292567623820963
809,My comments on this are about the same again question 62,separate,Same reason I put on Question 62,separate,0.8290492975481014
1086,They would fight better as a unit and wouldn't have any trouble mixing,separate,In this manner they will fight much better and get along much better with one another,separate,0.8289140302203833
436,In this manner they will fight much better and get along much better with one another,separate,They would fight better as a unit and wouldn't have any trouble mixing,separate,0.8289140302203833
338,you'd feel more satisfied with white commander,separate,White's feel they are better.,separate,0.828620546899112
497,There is bound to be trouble if they intermingle.,separate,Cause too much trouble if they were together,separate,0.8285373998130386
1250,I think the negroes would rather have it that way in the south.,separate,Because I feel that negroes would much rather be with negroes and whites would rather be with whites,separate,0.8278607168629976
1192,Because I feel that negroes would much rather be with negroes and whites would rather be with whites,separate,I think the negroes would rather have it that way in the south.,separate,0.8278607168629976
85,Better cooperation if kept separate. Not liable to be any trouble.,separate,There is little or no chance of friction if they re kept separated.,separate,0.8276879359561521
1075,There is little or no chance of friction if they re kept separated.,separate,Better cooperation if kept separate. Not liable to be any trouble.,separate,0.8276879359561521
150,If they were together they would start too many fights,separate,Cause too much trouble if they were together,separate,0.8261818766401636
641,Negro's [negroes] work better and get better treatment among themselves.,separate,Negro's and whites work better when with their own races.,separate,0.8260086036590012
342,Negro's and whites work better when with their own races.,separate,Negro's [negroes] work better and get better treatment among themselves.,separate,0.8260086036590012
794,Both races would get along better,separate,Both races enjoy it more that way.,separate,0.8258549710629988
830,Both races enjoy it more that way.,separate,Both races would get along better,separate,0.8258549710629988
540,I think a negro is all right if he stay in his place.,separate,A negro Should stay in his place.,separate,0.8254789750593337
683,A negroe can work much better with his own race.,separate,Negro's and whites work better when with their own races.,separate,0.8252514027642803
312,because individuals of the same color work better together as a team,separate,They work better together,separate,0.8251643451731951
1254,No,separate,[no answer],separate,0.8249871625337235
603,Keeping two races together would cause too much trouble.,separate,There would be too much friction if they were kept together,separate,0.8248658430231365
789,There will be confliction when the two are together.,separate,There is bound to be trouble if they intermingle.,separate,0.824799260590479
36,it all right,same,Same,same,0.8237487143758314
437,A negro outfit can work more smoothly with all men of its own class or race,separate,A negroe can work much better with his own race.,separate,0.8237400241154139
501,they wouldn't get along togher [together],separate,They wouldn't get along together,separate,0.8228379416193085
745,Refer to 60 & 63,separate,The same for 63 as for 60,separate,0.822488306682576
117,They can fight better when in separate outfits.,separate,They should be in separate outfits because they fight better. ,separate,0.8223454754677604
